COLUMN_NAME	DATA_TYPE	TABLE_NAME	FILE	CATEGORY
description	text	srm.sales_invoice_items	08_sales_invoice_items.sql	text_strings
discount_rate	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	amounts_numbers
id	uuid	srm.sales_invoice_items	08_sales_invoice_items.sql	identifiers
invoice_id	uuid	srm.sales_invoice_items	08_sales_invoice_items.sql	identifiers
line_no	integer	srm.sales_invoice_items	08_sales_invoice_items.sql	identifiers
product_id	uuid	srm.sales_invoice_items	08_sales_invoice_items.sql	identifiers
qty	integer	srm.sales_invoice_items	08_sales_invoice_items.sql	uncategorized
subtotal	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	uncategorized
tax_amount	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	amounts_numbers
tax_rate	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	amounts_numbers
total_amount	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	amounts_numbers
unit_price	decimal	srm.sales_invoice_items	08_sales_invoice_items.sql	amounts_numbers
updated_at	timestamp	srm.sales_invoice_items	08_sales_invoice_items.sql	temporal
updated_by	uuid	srm.sales_invoice_items	08_sales_invoice_items.sql	audit
approval_datetime	timestamp	fim.tax_invoices	08_tax_invoices.sql	uncategorized
approval_no	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
business_document_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
buyer_address	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
buyer_business_item	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
buyer_business_no	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
buyer_business_type	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
buyer_ceo	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
buyer_contact	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
buyer_email	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
buyer_name	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
buyer_phone	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
created_at	timestamp	fim.tax_invoices	08_tax_invoices.sql	temporal
created_by	uuid	fim.tax_invoices	08_tax_invoices.sql	audit
currency_code	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
customer_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
due_date	date	fim.tax_invoices	08_tax_invoices.sql	temporal
id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
invoice_date	date	fim.tax_invoices	08_tax_invoices.sql	temporal
invoice_no	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
invoice_type	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
is_deleted	boolean	fim.tax_invoices	08_tax_invoices.sql	booleans
issue_date	date	fim.tax_invoices	08_tax_invoices.sql	temporal
issue_type	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
notes	text	fim.tax_invoices	08_tax_invoices.sql	uncategorized
nts_confirmed	boolean	fim.tax_invoices	08_tax_invoices.sql	uncategorized
nts_confirmed_at	timestamp	fim.tax_invoices	08_tax_invoices.sql	temporal
partner_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
remark	text	fim.tax_invoices	08_tax_invoices.sql	uncategorized
sales_delivery_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
sales_order_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
source_id	uuid	fim.tax_invoices	08_tax_invoices.sql	identifiers
source_no	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
source_type	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
status	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
supplier_address	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
supplier_business_item	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
supplier_business_no	varchar	fim.tax_invoices	08_tax_invoices.sql	identifiers
supplier_business_type	varchar	fim.tax_invoices	08_tax_invoices.sql	status_workflow
supplier_ceo	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
supplier_contact	varchar	fim.tax_invoices	08_tax_invoices.sql	uncategorized
supplier_email	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
supplier_name	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
supplier_phone	varchar	fim.tax_invoices	08_tax_invoices.sql	text_strings
supply_amount	decimal	fim.tax_invoices	08_tax_invoices.sql	amounts_numbers
tax_amount	decimal	fim.tax_invoices	08_tax_invoices.sql	amounts_numbers
total_amount	decimal	fim.tax_invoices	08_tax_invoices.sql	amounts_numbers
updated_at	timestamp	fim.tax_invoices	08_tax_invoices.sql	temporal
updated_by	uuid	fim.tax_invoices	08_tax_invoices.sql	audit
attachments	json	crm.interactions	09_interactions.sql	uncategorized
category	varchar	crm.interactions	09_interactions.sql	uncategorized
channel	varchar	crm.interactions	09_interactions.sql	uncategorized
contact_id	uuid	crm.interactions	09_interactions.sql	identifiers
content	text	crm.interactions	09_interactions.sql	uncategorized
created_at	timestamp	crm.interactions	09_interactions.sql	temporal
created_by	uuid	crm.interactions	09_interactions.sql	audit
direction	varchar	crm.interactions	09_interactions.sql	uncategorized
duration_seconds	integer	crm.interactions	09_interactions.sql	uncategorized
follow_up_date	date	crm.interactions	09_interactions.sql	temporal
follow_up_notes	text	crm.interactions	09_interactions.sql	uncategorized
follow_up_required	boolean	crm.interactions	09_interactions.sql	uncategorized
handled_by	uuid	crm.interactions	09_interactions.sql	audit
id	uuid	crm.interactions	09_interactions.sql	identifiers
interaction_date	timestamp	crm.interactions	09_interactions.sql	temporal
interaction_type	varchar	crm.interactions	09_interactions.sql	status_workflow
is_deleted	boolean	crm.interactions	09_interactions.sql	booleans
lead_id	uuid	crm.interactions	09_interactions.sql	identifiers
notes	text	crm.interactions	09_interactions.sql	uncategorized
opportunity_id	uuid	crm.interactions	09_interactions.sql	identifiers
outcome	varchar	crm.interactions	09_interactions.sql	uncategorized
partner_id	uuid	crm.interactions	09_interactions.sql	identifiers
reference_url	varchar	crm.interactions	09_interactions.sql	text_strings
satisfaction_score	integer	crm.interactions	09_interactions.sql	uncategorized
sentiment	varchar	crm.interactions	09_interactions.sql	uncategorized
subject	varchar	crm.interactions	09_interactions.sql	uncategorized
summary	text	crm.interactions	09_interactions.sql	uncategorized
tags	text	crm.interactions	09_interactions.sql	uncategorized
updated_at	timestamp	crm.interactions	09_interactions.sql	temporal
updated_by	uuid	crm.interactions	09_interactions.sql	audit
(counted_qty	other	ivm.inventory_count_items	09_inventory_count_items.sql	amounts_numbers
ON	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
ON	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
ON	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
ON	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
ON	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
REFERENCES	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
REFERENCES	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
REFERENCES	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
REFERENCES	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
REFERENCES	other	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
adjustment_id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
count_id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
counted_at	timestamp	ivm.inventory_count_items	09_inventory_count_items.sql	temporal
counted_by	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	audit
counted_qty	integer	ivm.inventory_count_items	09_inventory_count_items.sql	amounts_numbers
created_at	timestamp	ivm.inventory_count_items	09_inventory_count_items.sql	temporal
created_by	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	audit
id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
location_id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
lot_number	varchar	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
notes	text	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
product_id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
recount_count	integer	ivm.inventory_count_items	09_inventory_count_items.sql	amounts_numbers
recount_required	boolean	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
serial_number	varchar	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
system_qty	integer	ivm.inventory_count_items	09_inventory_count_items.sql	amounts_numbers
updated_at	timestamp	ivm.inventory_count_items	09_inventory_count_items.sql	temporal
updated_by	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	audit
variance_qty	integer	ivm.inventory_count_items	09_inventory_count_items.sql	amounts_numbers
variance_reason	text	ivm.inventory_count_items	09_inventory_count_items.sql	uncategorized
variance_reason_code	varchar	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
warehouse_id	uuid	ivm.inventory_count_items	09_inventory_count_items.sql	identifiers
carryover_allowed	boolean	hrm.leave_policies	09_leave_policies.sql	uncategorized
carryover_max_days	integer	hrm.leave_policies	09_leave_policies.sql	uncategorized
compensation_rate	decimal	hrm.leave_policies	09_leave_policies.sql	amounts_numbers
compensation_required	boolean	hrm.leave_policies	09_leave_policies.sql	uncategorized
created_at	timestamp	hrm.leave_policies	09_leave_policies.sql	temporal
created_by	uuid	hrm.leave_policies	09_leave_policies.sql	audit
description	text	hrm.leave_policies	09_leave_policies.sql	text_strings
entitled_days_per_year	integer	hrm.leave_policies	09_leave_policies.sql	uncategorized
id	uuid	hrm.leave_policies	09_leave_policies.sql	identifiers
is_active	boolean	hrm.leave_policies	09_leave_policies.sql	booleans
is_deleted	boolean	hrm.leave_policies	09_leave_policies.sql	booleans
is_paid	boolean	hrm.leave_policies	09_leave_policies.sql	booleans
leave_name	varchar	hrm.leave_policies	09_leave_policies.sql	text_strings
leave_type	varchar	hrm.leave_policies	09_leave_policies.sql	status_workflow
validity_years	integer	hrm.leave_policies	09_leave_policies.sql	uncategorized
approved_at	timestamp	pim.product_price_history	09_product_price_history.sql	temporal
approved_by	uuid	pim.product_price_history	09_product_price_history.sql	audit
created_at	timestamp	pim.product_price_history	09_product_price_history.sql	temporal
created_by	uuid	pim.product_price_history	09_product_price_history.sql	audit
currency	varchar	pim.product_price_history	09_product_price_history.sql	uncategorized
description	text	pim.product_price_history	09_product_price_history.sql	text_strings
effective_date	date	pim.product_price_history	09_product_price_history.sql	temporal
end_date	date	pim.product_price_history	09_product_price_history.sql	temporal
id	uuid	pim.product_price_history	09_product_price_history.sql	identifiers
is_deleted	boolean	pim.product_price_history	09_product_price_history.sql	booleans
new_price	decimal	pim.product_price_history	09_product_price_history.sql	amounts_numbers
notes	text	pim.product_price_history	09_product_price_history.sql	uncategorized
old_price	decimal	pim.product_price_history	09_product_price_history.sql	amounts_numbers
price_type	varchar	pim.product_price_history	09_product_price_history.sql	status_workflow
product_id	uuid	pim.product_price_history	09_product_price_history.sql	identifiers
reason	varchar	pim.product_price_history	09_product_price_history.sql	uncategorized
reason_type	varchar	pim.product_price_history	09_product_price_history.sql	status_workflow
status	varchar	pim.product_price_history	09_product_price_history.sql	status_workflow
updated_at	timestamp	pim.product_price_history	09_product_price_history.sql	temporal
updated_by	uuid	pim.product_price_history	09_product_price_history.sql	audit
ON	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
ON	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
ON	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
carrier	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
created_at	timestamp	psm.purchase_order_receipts	09_purchase_order_receipts.sql	temporal
created_by	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	audit
delivery_note_no	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
id	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
inspected_at	timestamp	psm.purchase_order_receipts	09_purchase_order_receipts.sql	temporal
inspected_by	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	audit
inspection_notes	text	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
inspection_result	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
location_id	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
notes	text	psm.purchase_order_receipts	09_purchase_order_receipts.sql	uncategorized
po_id	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
receipt_date	date	psm.purchase_order_receipts	09_purchase_order_receipts.sql	temporal
receipt_no	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
status	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	status_workflow
tracking_no	varchar	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
updated_at	timestamp	psm.purchase_order_receipts	09_purchase_order_receipts.sql	temporal
updated_by	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	audit
warehouse_id	uuid	psm.purchase_order_receipts	09_purchase_order_receipts.sql	identifiers
created_at	timestamp	srm.sales_returns	09_sales_returns.sql	temporal
created_by	uuid	srm.sales_returns	09_sales_returns.sql	audit
currency	varchar	srm.sales_returns	09_sales_returns.sql	uncategorized
customer_id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
delivery_id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
doc_date	date	srm.sales_returns	09_sales_returns.sql	temporal
id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
invoice_id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
is_deleted	boolean	srm.sales_returns	09_sales_returns.sql	booleans
notes	text	srm.sales_returns	09_sales_returns.sql	uncategorized
reason_code	varchar	srm.sales_returns	09_sales_returns.sql	identifiers
reason_desc	text	srm.sales_returns	09_sales_returns.sql	uncategorized
return_code	varchar	srm.sales_returns	09_sales_returns.sql	identifiers
return_date	date	srm.sales_returns	09_sales_returns.sql	temporal
return_type	varchar	srm.sales_returns	09_sales_returns.sql	status_workflow
so_id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
status	varchar	srm.sales_returns	09_sales_returns.sql	status_workflow
total_amount	decimal	srm.sales_returns	09_sales_returns.sql	amounts_numbers
updated_at	timestamp	srm.sales_returns	09_sales_returns.sql	temporal
updated_by	uuid	srm.sales_returns	09_sales_returns.sql	audit
warehouse_id	uuid	srm.sales_returns	09_sales_returns.sql	identifiers
created_at	timestamp	fim.tax_invoice_lines	09_tax_invoice_lines.sql	temporal
created_by	uuid	fim.tax_invoice_lines	09_tax_invoice_lines.sql	audit
id	uuid	fim.tax_invoice_lines	09_tax_invoice_lines.sql	identifiers
is_deleted	boolean	fim.tax_invoice_lines	09_tax_invoice_lines.sql	booleans
line_no	integer	fim.tax_invoice_lines	09_tax_invoice_lines.sql	identifiers
product_code	varchar	fim.tax_invoice_lines	09_tax_invoice_lines.sql	identifiers
product_name	varchar	fim.tax_invoice_lines	09_tax_invoice_lines.sql	text_strings
product_spec	varchar	fim.tax_invoice_lines	09_tax_invoice_lines.sql	uncategorized
quantity	decimal	fim.tax_invoice_lines	09_tax_invoice_lines.sql	uncategorized
remark	text	fim.tax_invoice_lines	09_tax_invoice_lines.sql	uncategorized
supply_amount	decimal	fim.tax_invoice_lines	09_tax_invoice_lines.sql	amounts_numbers
tax_amount	decimal	fim.tax_invoice_lines	09_tax_invoice_lines.sql	amounts_numbers
tax_invoice_id	uuid	fim.tax_invoice_lines	09_tax_invoice_lines.sql	identifiers
total_amount	decimal	fim.tax_invoice_lines	09_tax_invoice_lines.sql	amounts_numbers
unit	varchar	fim.tax_invoice_lines	09_tax_invoice_lines.sql	uncategorized
unit_price	decimal	fim.tax_invoice_lines	09_tax_invoice_lines.sql	amounts_numbers
updated_at	timestamp	fim.tax_invoice_lines	09_tax_invoice_lines.sql	temporal
updated_by	uuid	fim.tax_invoice_lines	09_tax_invoice_lines.sql	audit
actual_cost	decimal	crm.campaigns	10_campaigns.sql	uncategorized
actual_leads	integer	crm.campaigns	10_campaigns.sql	uncategorized
actual_opportunities	integer	crm.campaigns	10_campaigns.sql	uncategorized
actual_revenue	decimal	crm.campaigns	10_campaigns.sql	uncategorized
budget_amount	decimal	crm.campaigns	10_campaigns.sql	amounts_numbers
campaign_code	varchar	crm.campaigns	10_campaigns.sql	identifiers
campaign_type	varchar	crm.campaigns	10_campaigns.sql	status_workflow
category	varchar	crm.campaigns	10_campaigns.sql	uncategorized
channels	text	crm.campaigns	10_campaigns.sql	uncategorized
created_at	timestamp	crm.campaigns	10_campaigns.sql	temporal
created_by	uuid	crm.campaigns	10_campaigns.sql	audit
currency	varchar	crm.campaigns	10_campaigns.sql	uncategorized
description	text	crm.campaigns	10_campaigns.sql	text_strings
end_date	date	crm.campaigns	10_campaigns.sql	temporal
id	uuid	crm.campaigns	10_campaigns.sql	identifiers
is_deleted	boolean	crm.campaigns	10_campaigns.sql	booleans
landing_page_url	varchar	crm.campaigns	10_campaigns.sql	text_strings
name	varchar	crm.campaigns	10_campaigns.sql	text_strings
notes	text	crm.campaigns	10_campaigns.sql	uncategorized
owner_id	uuid	crm.campaigns	10_campaigns.sql	identifiers,relations
primary_channel	varchar	crm.campaigns	10_campaigns.sql	uncategorized
start_date	date	crm.campaigns	10_campaigns.sql	temporal
status	varchar	crm.campaigns	10_campaigns.sql	status_workflow
target_audience	text	crm.campaigns	10_campaigns.sql	uncategorized
target_leads	integer	crm.campaigns	10_campaigns.sql	uncategorized
target_opportunities	integer	crm.campaigns	10_campaigns.sql	uncategorized
target_revenue	decimal	crm.campaigns	10_campaigns.sql	uncategorized
team_id	uuid	crm.campaigns	10_campaigns.sql	identifiers
tracking_code	varchar	crm.campaigns	10_campaigns.sql	identifiers
updated_at	timestamp	crm.campaigns	10_campaigns.sql	temporal
updated_by	uuid	crm.campaigns	10_campaigns.sql	audit
(accuracy_rate	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	amounts_numbers
ON	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
ON	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
ON	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
REFERENCES	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
REFERENCES	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
REFERENCES	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
abc_class	varchar	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
abc_class	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
accuracy_rate	decimal	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	amounts_numbers
created_at	timestamp	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	temporal
created_by	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	audit
frequency_type	varchar	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	status_workflow
frequency_value	integer	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	amounts_numbers
id	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	identifiers
is_active	boolean	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	booleans
last_count_date	date	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	temporal
last_count_id	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	identifiers
last_variance_qty	integer	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	amounts_numbers
next_count_date	date	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	temporal
notes	text	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
product_id	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	identifiers
total_count_times	integer	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
updated_at	timestamp	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	temporal
updated_by	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	audit
variance_count_times	integer	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
variance_count_times	other	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	uncategorized
warehouse_id	uuid	ivm.inventory_cycle_counts	10_inventory_cycle_counts.sql	identifiers
code	varchar	pim.product_options	10_product_options.sql	identifiers
created_at	timestamp	pim.product_options	10_product_options.sql	temporal
created_by	uuid	pim.product_options	10_product_options.sql	audit
description	text	pim.product_options	10_product_options.sql	text_strings
display_order	integer	pim.product_options	10_product_options.sql	uncategorized
id	uuid	pim.product_options	10_product_options.sql	identifiers
is_deleted	boolean	pim.product_options	10_product_options.sql	booleans
is_required	boolean	pim.product_options	10_product_options.sql	booleans
name	varchar	pim.product_options	10_product_options.sql	text_strings
name_en	varchar	pim.product_options	10_product_options.sql	uncategorized
notes	text	pim.product_options	10_product_options.sql	uncategorized
option_type	varchar	pim.product_options	10_product_options.sql	status_workflow
product_id	uuid	pim.product_options	10_product_options.sql	identifiers
status	varchar	pim.product_options	10_product_options.sql	status_workflow
updated_at	timestamp	pim.product_options	10_product_options.sql	temporal
updated_by	uuid	pim.product_options	10_product_options.sql	audit
ON	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
ON	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
ON	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
ON	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
REFERENCES	other	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
accepted_qty	integer	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	amounts_numbers
created_at	timestamp	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	temporal
created_by	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	audit
id	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
inspection_status	varchar	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	status_workflow
line_no	integer	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
location_id	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
lot_no	varchar	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
ordered_qty	integer	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	amounts_numbers
po_item_id	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
product_id	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
receipt_id	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	identifiers
received_qty	integer	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	amounts_numbers
rejected_qty	integer	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	amounts_numbers
rejection_reason	text	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	uncategorized
updated_at	timestamp	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	temporal
updated_by	uuid	psm.purchase_order_receipt_items	10_purchase_order_receipt_items.sql	audit
created_at	timestamp	srm.sales_return_items	10_sales_return_items.sql	temporal
created_by	uuid	srm.sales_return_items	10_sales_return_items.sql	audit
delivery_item_id	uuid	srm.sales_return_items	10_sales_return_items.sql	identifiers
description	text	srm.sales_return_items	10_sales_return_items.sql	text_strings
discount_rate	decimal	srm.sales_return_items	10_sales_return_items.sql	amounts_numbers
id	uuid	srm.sales_return_items	10_sales_return_items.sql	identifiers
line_no	integer	srm.sales_return_items	10_sales_return_items.sql	identifiers
product_id	uuid	srm.sales_return_items	10_sales_return_items.sql	identifiers
qty	integer	srm.sales_return_items	10_sales_return_items.sql	uncategorized
reason_code	varchar	srm.sales_return_items	10_sales_return_items.sql	identifiers
reason_desc	text	srm.sales_return_items	10_sales_return_items.sql	uncategorized
return_id	uuid	srm.sales_return_items	10_sales_return_items.sql	identifiers
total_amount	decimal	srm.sales_return_items	10_sales_return_items.sql	amounts_numbers
unit_price	decimal	srm.sales_return_items	10_sales_return_items.sql	amounts_numbers
updated_at	timestamp	srm.sales_return_items	10_sales_return_items.sql	temporal
updated_by	uuid	srm.sales_return_items	10_sales_return_items.sql	audit
(member_type	other	crm.campaign_members	11_campaign_members.sql	status_workflow
(member_type	other	crm.campaign_members	11_campaign_members.sql	status_workflow
campaign_id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
channel	varchar	crm.campaign_members	11_campaign_members.sql	uncategorized
contact_id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
converted_to_lead	boolean	crm.campaign_members	11_campaign_members.sql	uncategorized
converted_to_opportunity	boolean	crm.campaign_members	11_campaign_members.sql	uncategorized
created_at	timestamp	crm.campaign_members	11_campaign_members.sql	temporal
created_by	uuid	crm.campaign_members	11_campaign_members.sql	audit
id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
invited_by	uuid	crm.campaign_members	11_campaign_members.sql	audit
is_deleted	boolean	crm.campaign_members	11_campaign_members.sql	booleans
joined_date	date	crm.campaign_members	11_campaign_members.sql	temporal
lead_id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
member_status	varchar	crm.campaign_members	11_campaign_members.sql	status_workflow
member_type	varchar	crm.campaign_members	11_campaign_members.sql	status_workflow
notes	text	crm.campaign_members	11_campaign_members.sql	uncategorized
opportunity_id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
partner_id	uuid	crm.campaign_members	11_campaign_members.sql	identifiers
responded	boolean	crm.campaign_members	11_campaign_members.sql	uncategorized
response_date	date	crm.campaign_members	11_campaign_members.sql	temporal
response_type	varchar	crm.campaign_members	11_campaign_members.sql	status_workflow
updated_at	timestamp	crm.campaign_members	11_campaign_members.sql	temporal
updated_by	uuid	crm.campaign_members	11_campaign_members.sql	audit
adjustment_type	varchar	pim.product_option_values	11_product_option_values.sql	status_workflow
code	varchar	pim.product_option_values	11_product_option_values.sql	identifiers
color_code	varchar	pim.product_option_values	11_product_option_values.sql	identifiers
created_at	timestamp	pim.product_option_values	11_product_option_values.sql	temporal
created_by	uuid	pim.product_option_values	11_product_option_values.sql	audit
description	text	pim.product_option_values	11_product_option_values.sql	text_strings
display_order	integer	pim.product_option_values	11_product_option_values.sql	uncategorized
id	uuid	pim.product_option_values	11_product_option_values.sql	identifiers
image_url	varchar	pim.product_option_values	11_product_option_values.sql	text_strings
is_deleted	boolean	pim.product_option_values	11_product_option_values.sql	booleans
name	varchar	pim.product_option_values	11_product_option_values.sql	text_strings
name_en	varchar	pim.product_option_values	11_product_option_values.sql	uncategorized
notes	text	pim.product_option_values	11_product_option_values.sql	uncategorized
option_id	uuid	pim.product_option_values	11_product_option_values.sql	identifiers
price_adjustment	decimal	pim.product_option_values	11_product_option_values.sql	uncategorized
